Year,Age,Sex,Grade,QuitTime,radius,theta,x,y
2016,14 years old,Male,8th,Not during the past 30 days but sometime during the past 6 months,0.8665028648916632,5.207398629192056,0.41162364389264594,-0.7624914364463381
2016,18 years old,Male,12th,Not during the past 30 days but sometime during the past 6 months,0.590178461954929,4.0393888259926145,-0.36787875867438963,-0.4614930507295595
2016,18 years old,Female,12th,Not today but sometime during past 7 days,1.0073604518780486,4.36417686443237,-0.3437292878028333,-0.9469029816800153
2016,17 years old,Female,12th,Not during the past 30 days but sometime during the past 6 months,1.2105135887628422,2.2993782249611288,-0.8059747539524615,0.9031876020909302
2016,17 years old,Male,12th,1 to 4 years ago,0.43184513933956625,1.599196584522484,-0.012262864614579986,0.4316709933764995
2016,17 years old,Female,12th,Earlier today,2.083893313794397,2.355369009407757,-1.4723182166393785,1.4747509661732157
2016,18 years old,Female,12th,Not today but sometime during past 7 days,1.8933191087795422,6.069528219527143,1.8502688568838215,-0.40145037665394845
2016,18 years old,Male,12th,Not during the past 6 months but sometime during the past year,2.1112059499835594,3.1899645021628746,-2.108736493987812,-0.10208311402956768
2016,17 years old,Female,12th,1 to 4 years ago,2.0061283884570003,1.3900765558910464,0.3605768403638126,1.973457740405487
2016,17 years old,Female,12th,1 to 4 years ago,2.3548166440334173,4.919441649759459,0.4840947710389759,-2.3045202710476484
2016,17 years old,Female,11th,1 to 4 years ago,0.5411983577068895,5.830806842315006,0.4867592182236003,-0.236561040450417
2016,19 years old or older,Female,12th,1 to 4 years ago,2.8307019747793674,0.7375423840464355,2.095068961491781,1.9035650019407166
2016,18 years old,Female,12th,Not during the past 30 days but sometime during the past 6 months,1.9762663242872804,0.7325971679554785,1.4692352753417999,1.3217323065595636
2016,16 years old,Female,11th,Not during the past 30 days but sometime during the past 6 months,0.45917470098938795,5.785096321145464,0.4033836651512535,-0.2193696075527219
2016,17 years old,Male,12th,Not during the past 6 months but sometime during the past year,0.26463293018750844,2.5339963349357153,-0.21726962684501921,0.15107778456891943
2016,18 years old,Female,12th,Not during the past 30 days but sometime during the past 6 months,1.7426784590119497,0.5387164183983261,1.4958592668554078,0.894054397263984
2016,18 years old,Female,12th,Not today but sometime during past 7 days,0.291065973136574,6.03628125568622,0.2822390269585044,-0.071137418982259
2016,16 years old,Female,11th,5 or more years ago,1.8783995856298135,5.863124837083495,1.7150995677020195,-0.7660407796994887
2016,16 years old,Female,11th,Not during the past 7 days but sometime during the past 30 days,2.222411551885307,0.15598251960661216,2.1954300809452088,0.3452533354425013
2016,17 years old,Female,11th,Not during the past 6 months but sometime during the past year,1.5474489353131504,0.8269433866770421,1.047821273131558,1.1387136545131809
2016,17 years old,Female,11th,5 or more years ago,1.3035749881295489,1.7825096951750585,-0.27392714765224974,1.274469170853519
2016,16 years old,Male,11th,Not during the past 6 months but sometime during the past year,1.3889918273314834,2.8807869304645752,-1.3420196361108834,0.35816419794064513
2016,17 years old,Male,11th,Not during the past 30 days but sometime during the past 6 months,2.1356013057520613,1.7886987251787148,-0.4616787759316955,2.0851008716568415
2016,17 years old,Male,11th,5 or more years ago,1.953675445308909,1.520644886654683,0.09793856978956073,1.9512190502735818
2016,17 years old,Male,11th,Not during the past 6 months but sometime during the past year,0.6676159974187612,3.2684028955625184,-0.662255274767793,-0.08443382646595109
2016,15 years old,Female,10th,5 or more years ago,0.417740710102953,0.7542017016081666,0.3044571058887925,0.2860300186189205
2016,16 years old,Male,10th,Not today but sometime during past 7 days,0.2809371777577326,4.3344408644829,-0.10366980164184136,-0.2611096897359826
2016,16 years old,Male,10th,Earlier today,1.2156033348059283,0.6728421928866303,0.9506668917371579,0.75757767162589
2016,16 years old,Female,10th,Not during the past 30 days but sometime during the past 6 months,2.9142917757621034,3.249149493626761,-2.8974510661830277,-0.3128480035887583
2016,16 years old,Female,10th,Not today but sometime during past 7 days,2.8694848181447012,3.7553172955359915,-2.34582854837726,-1.652583293870892
2016,15 years old,Male,10th,1 to 4 years ago,1.8828298463951796,3.3453242238960272,-1.8438899267054398,-0.38094378675954693
2016,16 years old,Female,10th,1 to 4 years ago,2.174430093029514,1.2734684778508278,0.6370348503526753,2.0790220847572747
2016,15 years old,Male,10th,5 or more years ago,1.0290938486810774,4.110913252037766,-0.5823228695317091,-0.8484893782561974
2016,16 years old,Male,10th,Not during the past 30 days but sometime during the past 6 months,0.19663742166012527,3.0627685954856663,-0.19602686091429636,0.015483713935261455
2016,15 years old,Female,10th,Not during the past 30 days but sometime during the past 6 months,1.2522097936365755,1.6535373963325577,-0.10349099853913402,1.2479258713965056
2016,16 years old,Male,10th,Not during the past 6 months but sometime during the past year,2.03164735592436,0.33058793223432636,1.9216370336663835,0.6594710681116396
2016,15 years old,Male,9th,Not during the past 30 days but sometime during the past 6 months,2.8340497663477437,4.2070252918785815,-1.37203632475083,-2.4797891849308353
2016,16 years old,Male,9th,Not during the past 6 months but sometime during the past year,1.7666633674642072,6.167319497680689,1.7548180012677228,-0.20423818537855928
2016,14 years old,Female,9th,Not during the past 30 days but sometime during the past 6 months,2.2860288265161217,1.4809416293803668,0.2051341306494156,2.276806488067307
2016,14 years old,Male,9th,1 to 4 years ago,2.000712006073445,2.7311421377068683,-1.834535167503393,0.7983290364503389
2016,15 years old,Male,9th,Not during the past 30 days but sometime during the past 6 months,1.9259694115025923,3.855871524160372,-1.4551966766667526,-1.2616500331952916
2016,15 years old,Male,9th,1 to 4 years ago,0.22788522171322256,3.6199746116613842,-0.20230304080326222,-0.10490545246572376
2016,14 years old,Male,9th,Not during the past 6 months but sometime during the past year,0.17584153481293469,1.9559573485831683,-0.06606513582836347,0.1629590230498097
2016,14 years old,Male,9th,Not during the past 30 days but sometime during the past 6 months,1.0538844757713377,2.4691380637741007,-0.8244485984092963,0.6564731501385066
2016,13 years old,Male,8th,Not during the past 6 months but sometime during the past year,2.844957809476182,1.1820910787468033,1.0782121789277432,2.632725476556833
2016,14 years old,Male,8th,Not during the past 7 days but sometime during the past 30 days,1.6414389993995429,5.115880915763377,0.6444818827090274,-1.5096241557452637
2016,14 years old,Female,8th,Not during the past 6 months but sometime during the past year,1.946119849313982,0.7664531270377831,1.4019365767277476,1.3497986156189226
2016,13 years old,Female,7th,Not during the past 6 months but sometime during the past year,2.133306856220588,5.721048339827103,1.8050294367356228,-1.137043040221279
2016,13 years old,Male,7th,1 to 4 years ago,1.856368982139975,5.154204291651523,0.7937484180701346,-1.6781147894773365
2016,12 years old,Male,7th,Not during the past 30 days but sometime during the past 6 months,0.436782685876824,1.6014038250800557,-0.013366738045249607,0.43657810869969416
2016,14 years old,Female,7th,Not during the past 6 months but sometime during the past year,1.587263337802142,2.986012490582948,-1.5680920519772954,0.24595166203226104
2016,14 years old,Male,8th,Not during the past 7 days but sometime during the past 30 days,0.25519020576030016,0.7278658129326934,0.19052396868325785,0.16977237252617197
2016,13 years old,Male,6th,Not today but sometime during past 7 days,0.3203265207353979,2.0009859304900597,-0.13358997745615594,0.2911405121409747
2016,12 years old,Male,6th,Not during the past 6 months but sometime during the past year,0.3687436169246212,5.917162121187564,0.3443173194869776,-0.13197514358376125
2016,13 years old,Male,6th,5 or more years ago,1.0990991515107453,2.4702261398168353,-0.8605642437854489,0.6837017823361431
2016,13 years old,Female,6th,1 to 4 years ago,2.9937798300758005,2.7250107847114053,-2.7377439419086516,1.2113941470517213
2016,13 years old,Male,6th,1 to 4 years ago,2.123021602793597,5.4327552842241555,1.4004724667023032,-1.5955869126866953
2016,13 years old,Male,6th,1 to 4 years ago,0.8926360455574467,4.015068537069247,-0.5732204643331301,-0.6842641369370068
2016,13 years old,Male,8th,Not during the past 6 months but sometime during the past year,0.808000184665434,2.6668090936344986,-0.7186286474541241,0.36937401841173345
2016,13 years old,Male,8th,Not during the past 30 days but sometime during the past 6 months,2.557416994846426,2.941647789677937,-2.5064669320038515,0.5079421269205028
2016,13 years old,Male,7th,Not during the past 30 days but sometime during the past 6 months,1.7281558776507155,2.0855735917799647,-0.8508419794056622,1.5041910329275898
2016,13 years old,Male,7th,Not during the past 7 days but sometime during the past 30 days,2.839164520776831,6.073715115939613,2.77710385192282,-0.5903807006274563
2016,15 years old,Female,9th,1 to 4 years ago,2.665671254741028,4.833498837713514,0.3220504316906224,-2.646145641834646
2016,16 years old,Female,9th,1 to 4 years ago,1.3189521266613156,4.24934038311198,-0.5891465589581664,-1.1800597631019196
2016,16 years old,Female,9th,5 or more years ago,0.9071228698827326,0.25605249747714764,0.8775481897990177,0.22974132332854724
2016,15 years old,Male,9th,1 to 4 years ago,0.8922848167596384,3.1051675163137613,-0.891692944639734,0.03249441028087564
2016,15 years old,Male,9th,Not during the past 30 days but sometime during the past 6 months,2.2382904988946395,0.6899013493661144,1.7264131722745772,1.424584822339072
2016,16 years old,Male,9th,5 or more years ago,1.7126811106689275,5.634122707231308,1.3644086921252505,-1.0352127837769458
2016,16 years old,Female,10th,5 or more years ago,0.547933038813062,0.5819163366140344,0.4577492420438667,0.3011581751026894
2016,16 years old,Female,10th,5 or more years ago,1.8739477978553623,5.734113694840153,1.5984951072305758,-0.9780049801748819
2016,15 years old,Male,10th,Not during the past 30 days but sometime during the past 6 months,2.0269551438279447,3.9325225900820806,-1.425323293355178,-1.441180302567903
2016,15 years old,Female,10th,5 or more years ago,1.7025162928970532,5.688993036869353,1.4107066486698074,-0.9531361282517441
2016,16 years old,Male,10th,Not during the past 30 days but sometime during the past 6 months,0.4161644950974732,5.163111378095997,0.18128787169807337,-0.3746032495253047
2016,16 years old,Male,10th,5 or more years ago,2.491631014831364,1.6566875578122848,-0.21374621694254217,2.482445904508762
2016,19 years old or older,Male,12th,Earlier today,1.6779357597464697,0.3304640055179955,1.5871458169144548,0.5444598880421868
2016,18 years old,Female,12th,1 to 4 years ago,1.1581751657649875,5.698189593840008,0.9655873747699072,-0.6395394720263284
2016,18 years old,Female,12th,5 or more years ago,0.4544346415670588,5.794374867359871,0.4012167422910228,-0.2133915864357362
2016,18 years old,Female,12th,Not today but sometime during past 7 days,2.1239506976213307,1.0652922332632124,1.0285200426778098,1.8583092013268872
2016,17 years old,Female,12th,Not during the past 6 months but sometime during the past year,1.2621582278981804,5.971770009173861,1.2014495118762352,-0.3867330638352914
2016,18 years old,Female,12th,Not today but sometime during past 7 days,2.861801732587628,2.8885015470321784,-2.7706334349351756,0.7165888122632531
2016,17 years old,Male,12th,Not during the past 30 days but sometime during the past 6 months,1.9290974766016007,4.064243599350832,-1.1646133805412424,-1.537885804634064
2016,19 years old or older,Male,12th,Earlier today,0.543695428641513,5.9444061557595305,0.5127923785945873,-0.18068950047245128
2016,18 years old,Male,12th,1 to 4 years ago,0.8345398262143134,4.799805376645618,0.07285958705904129,-0.8313532354609576
2016,18 years old,Male,12th,Not during the past 7 days but sometime during the past 30 days,2.0335931377252563,3.440266131156124,-1.9435612163194773,-0.5983902140092259
2016,18 years old,Female,12th,1 to 4 years ago,1.6248927380656824,1.6505033174024202,-0.12937821422968,1.619733832424738
2016,18 years old,Male,12th,1 to 4 years ago,0.5139285587938502,0.6568268650296554,0.40699737266256164,0.3138083845114657
2016,17 years old,Female,12th,1 to 4 years ago,1.6274289562599733,5.866931445015424,1.4884628899099477,-0.6580298116608037
2016,19 years old or older,Female,12th,Not during the past 30 days but sometime during the past 6 months,0.2973665604367852,1.1575865338284343,0.11940785086344076,0.27233919368717113
2016,18 years old,Female,12th,5 or more years ago,1.4392592983087524,0.3081717979637863,1.3714553421229005,0.43655191252674647
2016,17 years old,Male,11th,Not during the past 6 months but sometime during the past year,0.580552305560559,5.484167455461737,0.4048835194213233,-0.41606527756192735
2016,17 years old,Female,11th,Not during the past 6 months but sometime during the past year,0.40763122569769616,2.5219196360527323,-0.3318397002881123,0.23673958155851738
2016,17 years old,Male,11th,1 to 4 years ago,0.36178670634981247,4.659047926789987,-0.01928893402488905,-0.36127213830522403
2016,18 years old,Male,11th,5 or more years ago,1.678557631163858,0.4960280124148696,1.4762577085236734,0.7988860364049771
2016,16 years old,Female,11th,5 or more years ago,1.5959968397160993,1.9227663369700234,-0.5502162631259053,1.4981548572078724
2016,17 years old,Male,11th,Not during the past 30 days but sometime during the past 6 months,1.3997781883692368,5.412757808506167,0.9021566766708309,-1.0702767433577656
2016,18 years old,Male,11th,Not during the past 30 days but sometime during the past 6 months,2.1193817489547655,5.177456684024142,0.9505073533501208,-1.8942847645034548
2016,19 years old or older,Male,11th,5 or more years ago,0.2968391264323145,3.755179988970908,-0.24269201287201358,-0.17092119198399597
2016,16 years old,Female,11th,Not today but sometime during past 7 days,2.5798160017468037,4.257122724009144,-1.1343488778529558,-2.3170462287538856
2016,17 years old,Male,11th,5 or more years ago,0.9404583137948066,0.6645940895943068,0.7402979291384116,0.5800179446354657
2016,16 years old,Female,10th,Not during the past 6 months but sometime during the past year,0.11659367315005512,0.8691160745387688,0.07526143813524627,0.08904942755816221
2016,16 years old,Female,10th,Not during the past 30 days but sometime during the past 6 months,0.7763922052457928,0.5720728363070214,0.6527755029070932,0.42032011511563044
2016,17 years old,Male,10th,Not during the past 6 months but sometime during the past year,1.5123422672972084,3.6193530543424552,-1.3430006119081013,-0.6953621285834645
2016,15 years old,Male,9th,Not during the past 30 days but sometime during the past 6 months,0.27923489990644157,2.4411284973375165,-0.21348711243925325,0.17998717217654728
2016,14 years old,Male,9th,1 to 4 years ago,0.5531449740286917,2.4625791978395792,-0.4304533655632179,0.34738920876806273
2016,15 years old,Female,9th,Not during the past 6 months but sometime during the past year,1.4039157514926046,6.144911693265692,1.3905159733765897,-0.19350649878905754
2016,15 years old,Female,9th,Not during the past 30 days but sometime during the past 6 months,0.3055243461858481,2.8879448803704917,-0.2957486376307172,0.07666726453881544
2016,18 years old,Female,12th,1 to 4 years ago,0.7672477165237068,3.6911463237688698,-0.6542764195814263,-0.40073859970129116
2016,18 years old,Female,12th,Not during the past 6 months but sometime during the past year,0.5312934541609138,5.0071401961044995,0.15434170677894718,-0.5083811286650955
2016,19 years old or older,Male,12th,Not today but sometime during past 7 days,2.832485853647813,0.9874775988742065,1.5601244436119988,2.3641040229988466
2016,17 years old,Female,12th,1 to 4 years ago,2.6260150010231884,5.774468007713549,2.2934826550503407,-1.2790199750520148
2016,18 years old,Female,12th,Not during the past 30 days but sometime during the past 6 months,0.6970096867531538,6.049907155556786,0.6781303567870253,-0.1611264181679448
2016,18 years old,Male,12th,Not during the past 30 days but sometime during the past 6 months,1.2699209104524927,4.576434353488771,-0.17212024256440342,-1.2582025834117727
2016,18 years old,Male,12th,Not during the past 30 days but sometime during the past 6 months,2.0310120708076282,2.793160861469936,-1.908967118699482,0.6934367826200797
2016,15 years old,Male,8th,5 or more years ago,0.618227017740719,1.972577345832765,-0.24176271444592853,0.5689951101444718
2016,14 years old,Female,8th,Not during the past 30 days but sometime during the past 6 months,0.6983146966900676,1.756793611242655,-0.12913703865426437,0.6862703846596823
2016,13 years old,Male,8th,1 to 4 years ago,2.9032649033004416,4.623192982316203,-0.25861637002237664,-2.8917234777710976
2016,13 years old,Male,7th,1 to 4 years ago,2.466046305652708,5.293953755840505,1.3546784982648374,-2.060638383599193
2016,13 years old,Female,7th,Not during the past 6 months but sometime during the past year,2.3525598171399906,5.220593747964574,1.1447783840969465,-2.0552421133594283
2016,14 years old,Male,7th,Not during the past 30 days but sometime during the past 6 months,0.8061608603456989,6.188532940665738,0.8025523296573045,-0.07619114722164706
2016,13 years old,Male,7th,Not today but sometime during past 7 days,0.44532118476927285,6.138487325093543,0.4406673557479405,-0.06421245348393784
2016,12 years old,Male,6th,Not today but sometime during past 7 days,1.093993305787444,2.03820588432482,-0.4929262657713685,0.9766499114935885
2016,13 years old,Male,7th,1 to 4 years ago,2.888776230253279,5.0413381854337365,0.9332155593431817,-2.7338867621531326
2016,13 years old,Female,7th,1 to 4 years ago,1.4687975782202558,3.7867084102790645,-1.1736135769295344,-0.8831746700581671
2016,13 years old,Male,7th,Not today but sometime during past 7 days,2.5649985357420517,1.6484300976959263,-0.19893054227958232,2.5572727910231285
2016,13 years old,Female,8th,Not during the past 6 months but sometime during the past year,1.020736600831151,2.2464850349588854,-0.6384042405192025,0.7964566742538056
2016,13 years old,Male,7th,1 to 4 years ago,2.002782130963169,5.634304964880213,1.5957384952298366,-1.2102705974066252
2016,14 years old,Male,8th,1 to 4 years ago,0.35290817294735466,3.791121011544476,-0.2810451786653972,-0.21344269976266453
2016,14 years old,Female,8th,Not during the past 7 days but sometime during the past 30 days,1.7839127926621587,5.853641034685058,1.6218543673848882,-0.7429221108691451
2016,13 years old,Female,8th,Not today but sometime during past 7 days,0.7634729667566716,1.7788577922929307,-0.1577056960186304,0.7470072853804796
2016,13 years old,Male,8th,Not during the past 30 days but sometime during the past 6 months,2.8222607262199744,1.1026180102030725,1.2735772690777991,2.5185623967755957
2016,15 years old,Male,8th,Not during the past 30 days but sometime during the past 6 months,0.9273024287773296,2.484222782627475,-0.7340545255290521,0.5666160498667969
2016,15 years old,Male,8th,1 to 4 years ago,2.0983387322863565,2.36385252255156,-1.4950685304336828,1.4723435484695757
2016,15 years old,Male,8th,Not today but sometime during past 7 days,0.9016421454958617,2.3142353444826487,-0.6102526158459056,0.6637396352393086
2016,11 years old,Female,6th,1 to 4 years ago,2.3796521907439456,0.9285297069321816,1.425440103662449,1.90548289411982
2016,17 years old,Female,10th,Not during the past 30 days but sometime during the past 6 months,0.23916390049271286,4.391394600126025,-0.07545867540485526,-0.22694792267177277
2016,16 years old,Male,10th,1 to 4 years ago,2.8853736907243728,2.0619775058225582,-1.3609377243806775,2.5442542808221686
2016,17 years old,Male,10th,Not during the past 30 days but sometime during the past 6 months,2.718863492854871,1.3917747097345414,0.48413962634551405,2.675411653368695
2016,16 years old,Male,10th,5 or more years ago,2.3192830401007085,1.2782362112574899,0.6688916663899838,2.220733608232382
2016,18 years old,Female,12th,1 to 4 years ago,0.1840892786392942,5.323306551713701,0.10559716395262124,-0.150791582905343
2016,17 years old,Female,10th,Not during the past 6 months but sometime during the past year,0.2992705096723512,2.3951958320576385,-0.21970650582385448,0.20320405817360404
2016,17 years old,Female,12th,1 to 4 years ago,1.7491678482154385,4.3147105922150075,-0.6774158853051994,-1.6126673183167073
2016,18 years old,Male,12th,Not during the past 7 days but sometime during the past 30 days,1.071641292073764,4.127289942604091,-0.5918481410045291,-0.893381685992616
2016,18 years old,Female,12th,Not during the past 6 months but sometime during the past year,0.869092253758572,2.319856077625888,-0.5918087951535631,0.6364618570833936
2016,18 years old,Male,12th,Not today but sometime during past 7 days,2.8843467250466346,5.933479828359851,2.709767782481119,-0.9882381268270353
2016,18 years old,Female,12th,Not during the past 30 days but sometime during the past 6 months,2.3959613430313764,5.5020392117321215,1.7013890314943934,-1.6869813635044362
2016,18 years old,Male,12th,Not during the past 7 days but sometime during the past 30 days,1.2919597920030357,4.395655397308187,-0.40239933850630477,-1.2276949444068814
2016,18 years old,Male,12th,Not during the past 7 days but sometime during the past 30 days,2.9113653962267563,0.0827300976520666,2.9014079933845527,0.2405828885660849
2016,18 years old,Female,12th,Not during the past 6 months but sometime during the past year,2.932217619125731,2.8981785877426236,-2.845778140029234,0.7067156030845253
2016,16 years old,Female,11th,Not during the past 7 days but sometime during the past 30 days,2.5977563945110886,3.515407298847368,-2.4183582759110775,-0.9486208592244068
2016,16 years old,Male,11th,Not during the past 30 days but sometime during the past 6 months,2.0240577773423865,1.4194167457991533,0.30523212209546075,2.000910602116272
2016,17 years old,Female,11th,Not during the past 30 days but sometime during the past 6 months,1.2975756148807704,2.444688150068484,-0.9950234035044693,0.8328450653102244
2016,16 years old,Male,11th,Not during the past 7 days but sometime during the past 30 days,0.9146677381591871,0.6509731914406542,0.7276131179212341,0.5542528501128196
2016,18 years old,Male,11th,Not during the past 30 days but sometime during the past 6 months,1.9147827657172456,2.956373445529182,-1.8820321383379344,0.3526302172969958
2016,17 years old,Male,11th,Not during the past 30 days but sometime during the past 6 months,1.582389317615889,2.088899821302204,-0.783652075776731,1.374716471362622
2016,16 years old,Male,11th,Not today but sometime during past 7 days,2.6683637567795815,3.244932575209468,-2.654128517623984,-0.27525797069286434
2016,15 years old,Male,10th,Not during the past 6 months but sometime during the past year,2.018574281223118,5.947234773697107,1.905730684044821,-0.6654567519422184
2016,18 years old,Male,12th,5 or more years ago,1.1493485073093326,4.064716496397464,-0.6934385846260809,-0.9165941962537012
2016,16 years old,Female,9th,Not during the past 7 days but sometime during the past 30 days,0.7761392524233087,2.8708397151174148,-0.7478643371168788,0.20758389248914275
2016,16 years old,Male,9th,Not during the past 6 months but sometime during the past year,0.22850396151188762,4.38186721447217,-0.07415789804962274,-0.21613575961299875
2016,14 years old,Male,9th,Not today but sometime during past 7 days,2.7563236857764424,1.9112988864132499,-0.920504174604532,2.5980747343577058
2016,15 years old,Male,9th,Not during the past 30 days but sometime during the past 6 months,1.9297878601122649,0.9126017898933609,1.180431070910393,1.526651129716943
2016,14 years old,Male,9th,Not today but sometime during past 7 days,2.266189508070238,3.1137703406673554,-2.2653124574186454,0.06304249956596855
2016,17 years old,Male,9th,Not during the past 30 days but sometime during the past 6 months,2.5603426748653875,0.960502735377153,1.4673530669330606,2.098149086623491
2016,15 years old,Male,9th,Not during the past 30 days but sometime during the past 6 months,1.5065344237955287,2.9867236779667574,-1.4885038429515343,0.23238390563771805
2016,15 years old,Female,9th,Earlier today,2.854390887194313,5.784916619214443,2.507329156921632,-1.364128965951752
2016,14 years old,Female,9th,Not today but sometime during past 7 days,0.9372986603993922,2.9927296457165644,-0.9269324641096399,0.13901433654888345
2016,15 years old,Male,9th,1 to 4 years ago,1.6602997045498342,6.199857649916764,1.6545388948302784,-0.13818883609781105
2016,15 years old,Male,9th,Not during the past 30 days but sometime during the past 6 months,2.017233570292592,4.472268117221202,-0.47973853543719536,-1.959357602565691
2016,16 years old,Male,9th,Not today but sometime during past 7 days,1.692988692014478,0.6714722534917271,1.3254519664346294,1.0532747960354254
2016,17 years old,Male,9th,Not during the past 7 days but sometime during the past 30 days,2.3617778550134974,2.021727765259305,-1.029272369467008,2.1256982443150125
2016,17 years old,Male,9th,Not during the past 7 days but sometime during the past 30 days,1.7676609629066662,1.7291622032778893,-0.2787685183850213,1.7455410029390723
2016,18 years old,Male,10th,Not during the past 7 days but sometime during the past 30 days,0.27009502151049675,0.7924403628361788,0.1896363350151058,0.19232623608544483
2016,15 years old,Female,9th,Earlier today,0.6162009461782872,2.73342171956346,-0.5655790346974401,0.24458937340311487
2016,17 years old,Female,9th,Earlier today,2.59041376884561,6.006451633368432,2.4918562384336433,-0.7077400517169069
2016,15 years old,Female,9th,Not during the past 30 days but sometime during the past 6 months,0.17418576804921032,2.9203199523507615,-0.1699389305429864,0.038228806897408395
2016,15 years old,Female,9th,Not during the past 30 days but sometime during the past 6 months,0.8862468465464189,2.7644928121991845,-0.8239760029600833,0.3263388109915777
2016,13 years old,Female,8th,1 to 4 years ago,2.1460737959481775,6.238773200414216,2.143957648035076,-0.09528032896313585
2016,14 years old,Male,8th,Not today but sometime during past 7 days,2.5200709115481006,0.7208728831119545,1.893152561064244,1.6633492657186488
2016,9 years old,Male,12th,1 to 4 years ago,2.480649336799979,2.097375025071317,-1.2467209357384659,2.1445997390090255
2016,14 years old,Male,8th,Not during the past 30 days but sometime during the past 6 months,1.0473365020705387,3.1473131094697417,-1.0473193657987858,-0.0059912095757563
2016,13 years old,Male,7th,Not during the past 30 days but sometime during the past 6 months,1.0065094179473817,1.5686893912154298,0.002120648934751417,1.0065071839112092
2016,12 years old,Female,6th,1 to 4 years ago,0.4333204761147499,3.326787338754641,-0.42591087811575606,-0.07979071952914774
2016,14 years old,Male,8th,1 to 4 years ago,1.6641606805147604,6.203338619598837,1.65885857555883,-0.13273656943841713
2016,13 years old,Female,8th,Not during the past 6 months but sometime during the past year,2.9187461772700773,3.922636157518195,-2.072833047736265,-2.054858244147532
2016,11 years old,Female,6th,Not during the past 30 days but sometime during the past 6 months,0.3314254069235176,0.44409720014523607,0.29927678279566894,0.14239454917198618
2016,13 years old,Male,6th,1 to 4 years ago,0.9282063389895483,1.096019869306877,0.4243199126026683,0.825542015592934
2016,12 years old,Male,6th,1 to 4 years ago,2.1938677006866785,4.990704516292464,0.602735300747164,-2.1094467628621203
2016,13 years old,Male,8th,Not during the past 6 months but sometime during the past year,2.1494084958918394,2.972512809821344,-2.118757981980683,0.3616925434746535
2016,14 years old,Female,8th,1 to 4 years ago,2.0913309217663483,3.1326374020304772,-2.0912470635847615,0.018728144173820863
2016,12 years old,Female,6th,1 to 4 years ago,1.390162225603126,1.647665977547255,-0.10675607631579767,1.3860570528169078
2016,13 years old,Male,7th,1 to 4 years ago,2.1329243456711993,1.0107227220068888,1.133112984058878,1.8070476556289539
2016,13 years old,Female,7th,Not during the past 30 days but sometime during the past 6 months,2.154723171563819,4.260572138548248,-0.9407538287797494,-1.9385082356570693
2016,14 years old,Male,8th,1 to 4 years ago,1.0016586418263613,4.610622076058927,-0.10175984069920718,-0.9964762764693913
2016,14 years old,Male,8th,1 to 4 years ago,2.5485305236885325,1.1018234072303836,1.1518601928183134,2.2733732483630362
2016,17 years old,Female,11th,1 to 4 years ago,0.8530089730164035,2.4732516870087347,-0.6694847946872386,0.528596649373684
2016,17 years old,Male,11th,1 to 4 years ago,2.2371782057220115,2.1733163577497874,-1.2678548622898838,1.8432336727407783
2016,17 years old,Male,11th,Not during the past 6 months but sometime during the past year,1.6401524321176113,3.0909153251213626,-1.638046769954396,0.08308297071774386
2016,17 years old,Male,11th,Not during the past 7 days but sometime during the past 30 days,2.4643832405563444,3.4939089481776273,-2.3130108196113572,-0.8503915008369888
2016,14 years old,Male,9th,Not during the past 7 days but sometime during the past 30 days,2.35138229271397,2.877148969191743,-2.269643672530502,0.6145862724069434
2016,17 years old,Female,11th,Earlier today,2.541748456424102,1.563395681705466,0.018810406525262825,2.5416788515350754
2016,15 years old,Female,9th,Not today but sometime during past 7 days,2.8157057668082417,0.3285373146121571,2.6651086008524283,0.908512581585748
2016,14 years old,Female,9th,Not today but sometime during past 7 days,1.293487586430274,1.7874980892931251,-0.27811237837916825,1.2632353863162231
2016,15 years old,Male,9th,Not during the past 30 days but sometime during the past 6 months,1.4124673298560084,5.319896043480915,0.806267922386162,-1.1597396238991164
2016,15 years old,Male,10th,Not during the past 30 days but sometime during the past 6 months,0.9030033766990527,0.20687862015920663,0.8837484837374786,0.1854823868231128
2016,16 years old,Female,10th,1 to 4 years ago,0.7238289079861715,1.4720656782213737,0.07134805186345357,0.7203039244178414
2016,15 years old,Male,10th,Not today but sometime during past 7 days,1.9076121636899188,3.9653232103024285,-1.2962012628473398,-1.3995879583830004
2016,18 years old,Male,11th,5 or more years ago,2.276003829645924,4.819313731555476,0.2428976874600549,-2.263005555890102
2016,16 years old,Male,10th,1 to 4 years ago,1.2617835018318146,1.6030628122178148,-0.04070625472010945,1.2611267209609105
2016,16 years old,Female,10th,1 to 4 years ago,1.6040632838848978,3.7868735532493605,-1.2815356572558576,-0.9647203625348638
2016,16 years old,Male,10th,1 to 4 years ago,1.3871627931948751,3.257985824575413,-1.3777771922472886,-0.16109197170370074
2016,15 years old,Female,9th,1 to 4 years ago,2.1997304359683767,5.320286231528099,1.2563599385814022,-1.8056504910013342
2016,16 years old,Male,9th,1 to 4 years ago,1.6001512432238088,0.35677364944312656,1.4993873365662338,0.5588574202205032
2016,14 years old,Male,9th,1 to 4 years ago,0.8043680606177076,4.912555483700145,0.15993452236682068,-0.7883076337935522
2016,15 years old,Male,9th,1 to 4 years ago,0.40553953058551995,2.8347761131750664,-0.38660078763408395,0.12248323096746681
2016,14 years old,Male,9th,Not during the past 30 days but sometime during the past 6 months,1.165642771916464,5.422000876031316,0.759462190354662,-0.8842738564171151
